none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
5.890346396403379,3.840239452153617,0.18626768122047185,5.877292890632427,4.120255912727201,0.8505036263025025,5.942994729033963,4.197338622403166,-0.4310812500721149
5.986260451080061,3.8877022554836884,0.2094895718379362,4.554950684471075,4.123307623517346,1.0552474278178188,5.0200865671484545,3.5141034441900785,0.47122229978191865
5.31413119406637,4.246040130179747,0.18606227719626126,5.046223055112438,4.40145893446852,1.7899751694366004,5.679954467294998,4.892605008760862,0.15857056539369205
6.3896334099287175,4.504119969365888,0.14304844103483197,6.046457382960833,4.78376294171818,1.3084040003296644,6.190370916245893,5.055126995032968,-0.34248585241849916
5.680694585450608,3.6496267651377026,0.23014434831414993,4.560415443604401,4.724943161709447,1.49358447161964,6.437268880154623,2.7527232446864547,0.03962515152413523
6.4113048762827995,4.129841751715655,0.15131421818129526,6.864433285373806,3.442765952028106,1.235679266395839,5.567932867725185,3.753366126344638,-0.10459899758359491
5.7874023433511494,4.4952888193319325,0.1638190000585876,6.071358275146023,5.547549571581211,1.1640951753752953,5.31462874713307,4.9283467984391045,-0.10365025806241
6.143922641091731,4.3164102934366575,0.19519789053608286,6.9509677237586365,3.9626989978169394,1.9585703347424046,5.566446891456523,4.84039437752739,-0.0425223017626055
5.885963441656782,3.78707570280175,0.17657541620856904,4.26927184759505,4.136787953591397,0.780696590460315,5.771871828103879,4.076392605178344,-0.3591126654013681
6.270394105282643,4.739520964952845,0.13529246407840984,4.41386856057976,4.474137329530267,1.031350566500737,7.671533290426975,4.496473660600713,-0.5655350724168301
5.586576863876204,4.119485180535844,0.18514568248633323,5.775598104357093,4.25543287389965,2.0584432336133562,5.489535264154529,4.157309391285443,-0.1892779114557794
6.385176877757149,3.9218299027797614,0.22936739434669925,8.535821867538033,4.1554402499317185,1.1954826259434017,6.093676814239518,4.319046263923623,0.48768722870298103
6.610478357792862,3.952604360487925,0.1735500479228095,5.514122028931823,4.707264852977159,1.5541772760959738,7.452543228599635,2.5409212016872464,0.24204960131525396
5.725957055721533,3.8685224406522845,0.19169746753116762,5.487347801518199,3.3861320019872014,1.6726415781175192,5.999653759178854,4.375304865022232,-0.28460773890556856
5.364055298027977,4.068507573476957,0.20091272436940905,6.69323600563723,4.031770333142904,0.8579992854235884,5.876717140834883,3.7540447856912733,-0.01578151874245293
